"Dátum","Nyitó ár","Záró ár","Max","Min","Átlag","Forgalom (mFt)","Forgalom (db)"
"2008-11-25","11976.7695","11981.2598","12097.7695","11788.4902","","18942477503",""
"2008-11-26","11797.1201","11924.9805","11963.5898","11732.79","","10129395909",""
"2008-11-27","12107.54","12177.6396","12252.0303","12037.6201","","12180897870",""
"2008-11-28","12201.21","12694.7402","12694.7402","12201.21","","19223038359",""
"2008-12-01","12553.3604","12442.29","12781.4297","12410.0195","","22247918255",""
"2008-12-02","11951.96","12564.3096","12625.6602","11917.2197","","14268849620",""
"2008-12-03","12661.29","12544.1104","12798.3604","12351.8701","","19634791294",""
"2008-12-04","12619.9004","12784.5098","12816.8096","12480.1104","","16548040922",""
"2008-12-05","12621.9199","12443.8604","12725.5195","12341.7803","","12320543539",""
"2008-12-08","12830.25","12573.0801","12957.7998","12549.8203","","17345310241",""
"2008-12-09","12612.7803","12799.1797","12824.75","12513.46","","16807156973",""
"2008-12-10","12796.1104","12835.4004","12902.2002","12632.5801","","15905842506",""
"2008-12-11","12839.7197","12681.9102","12839.7197","12651.6396","","8699696593",""
"2008-12-12","12392.2598","11981.4502","12392.2598","11981.4502","","19525105251",""
"2008-12-15","12221.5898","11792.4004","12250.9697","11738.7998","","10808927373",""
"2008-12-16","11941.9805","11740.9902","11941.9805","11545.4199","","12817015436",""
"2008-12-17","12176.8896","12615.5703","12615.5703","12172.4902","","21895513099",""
"2008-12-18","12799.9404","12579.2803","13035.96","12426.9805","","19603250460",""
"2008-12-19","12526.3896","12664.5098","12838.2695","12352.3301","","19187923373",""
"2008-12-22","12647.8701","12785.0195","12785.0195","12439.2002","","9578997420",""
"2008-12-23","12619.5596","12404.9502","12745.3604","12399.6797","","9066850711",""
"2008-12-29","12333","12165.2197","12392.9404","12165.2197","","4114705394",""
"2008-12-30","12246.0303","12286.4199","12348.2695","12136.4004","","5067162635",""
"2008-12-31","12366.9697","12241.6904","12404.3301","12186.8799","","6158249577",""
"2009-01-05","12648.5195","12818.7305","12818.7305","12568.6797","","8869970121",""
"2009-01-06","12760.5801","13413.3096","13413.3096","12746.9805","","19017402562",""
"2009-01-07","13442.4902","12976.79","13506.4102","12917.8604","","19761171518",""
"2009-01-08","12741.0195","13004.96","13067.6396","12694.9004","","15734848403",""
"2009-01-09","13011.7598","12538.7998","13049.3604","12527.3301","","15432179485",""
"2009-01-12","12489.9502","12515.5596","12650.2998","12404.1504","","10245598881",""
"2009-01-13","12467.4902","12540.2803","12663.0596","12424.6797","","13625359916",""
"2009-01-14","12632.3096","12484.5303","12681.6201","12351.8604","","11816990847",""
"2009-01-15","12311.4805","12096.1904","12386.5703","11951.8496","","18129037572",""
"2009-01-16","12201.2402","12141.5898","12298.0303","12077.3896","","19055962131",""
"2009-01-19","12218.1104","12017.8701","12248.4805","11794.46","","9278921909",""
"2009-01-20","11889.25","11785.0098","12058.6904","11692.0801","","10445862953",""
"2009-01-21","11692.6396","11842.5996","11871.2402","11462.96","","14191666199",""
"2009-01-22","12049.75","11643.5801","12226.29","11514.8604","","14461585772",""
"2009-01-23","11587.0195","11670.4102","11670.4102","11225.9697","","17309675255",""
"2009-01-26","11597.6201","11926.5098","11926.5098","11500.0098","","11808943153",""
"2009-01-27","11939.1904","11658.3604","11997.7598","11656.3301","","13801828033",""
"2009-01-28","11837.4404","11925.4199","12096.5","11751.3496","","15436106630",""
"2009-01-29","12006.4404","11744.21","12040.71","11744.21","","13312634230",""
"2009-01-30","11662.9102","11516.1104","11692.4297","11466.2197","","10756224951",""
"2009-02-02","11490.7197","11735.8203","11755.7002","11371.3301","","10274619398",""
"2009-02-03","11756.8096","11719","11891","11645.4502","","9192107308",""
"2009-02-04","11810.1201","11890.71","12015.9404","11702.6699","","9550808718",""
"2009-02-05","11807.6699","11691.2803","11925.9805","11691.2803","","10233245309",""
"2009-02-06","11817.5596","11824.2305","11956.29","11794.6602","","11400096209",""
"2009-02-09","11864.5596","12055.8398","12055.8398","11801.9697","","7420754012",""
"2009-02-10","12002.3096","11927.7803","12043.96","11870.2197","","13530977995",""
"2009-02-11","11702.1699","11737.4805","11966.21","11679.1201","","22158087944",""
"2009-02-12","11777.1104","11760.6797","11860.25","11595.9199","","11136579864",""
"2009-02-13","11836.3604","11854.3799","11930.4297","11789.0996","","11066994549",""
"2009-02-16","11844.46","11437.7598","11867.9502","11437.7598","","8830148263",""
"2009-02-17","11322.5498","11167.9102","11370.5996","11043.75","","23165662820",""
"2009-02-18","11187.7305","10353.4004","11187.7305","10297.8896","","30756489773",""
"2009-02-19","10401.0195","10650.3203","10789.6396","10384.0098","","16755679516",""
"2009-02-20","10347.4805","10380.5","10439.4004","9832.4004","","18240119945",""
"2009-02-23","10488.71","10263.0596","10515.5996","10101.5596","","16238716020",""
"2009-02-24","10063.8203","10316.5996","10351.4199","9938.8604","","15234736776",""
"2009-02-25","10530.0898","9886.9102","10537.9805","9736.75","","16802668451",""
"2009-02-26","9889.21","10388.9199","10388.9199","9874.1396","","14147715772",""
"2009-02-27","10360.4297","10190.1504","10454.7803","10151.3301","","15015994421",""
"2009-03-02","10008.04","10345.9902","10345.9902","9872.96","","11881613906",""
"2009-03-03","10257.6104","10283.0098","10368.2598","10174.29","","7189572642",""
"2009-03-04","10339.46","10033.5996","10372.5996","10033.5996","","8593408486",""
"2009-03-05","10065.4404","9593.5303","10106.7002","9489.4297","","14344525742",""
"2009-03-06","9639.1699","9880.3701","9881.0195","9367.8398","","13204058163",""
"2009-03-09","9950.5801","10020.1904","10061.7305","9855.75","","15344214149",""
"2009-03-10","10106.3398","9870.3096","10210.0498","9870.3096","","15212393059",""
"2009-03-11","9972.9502","9735.9297","9999.1699","9706.6104","","12521913392",""
"2009-03-12","9662.2002","9461.29","9662.8096","9337.9902","","14367793612",""
"2009-03-13","9776.6797","9852.8301","9923.1699","9675.21","","16107291954",""
"2009-03-16","9943.1299","10298.7305","10298.7305","9871.9902","","14796766892",""
"2009-03-17","10183.3398","9896.8799","10222.7998","9896.8799","","11428211171",""
"2009-03-18","10051.9404","9897.2803","10089.79","9802.3301","","12045912651",""
"2009-03-19","9940.5596","10254.3604","10346.0596","9917.7002","","23480186106",""
"2009-03-20","10215.2002","10719.0098","10719.0098","10153.1699","","18473427852",""
"2009-03-23","10506.2402","10802.8096","10967.0801","10484.2803","","18320687808",""
"2009-03-24","11006.4297","10679.9805","11249.5996","10605.71","","26362354172",""
"2009-03-25","10670.9102","11314.5195","11352.8604","10549.9404","","20282627502",""
"2009-03-26","11495.8701","11568.2695","11662.2402","11358.4902","","16443689260",""
"2009-03-27","11551.7803","11178.2998","11633.9404","11052.79","","13342034257",""
"2009-03-30","10976.6699","10893.3799","11440.7598","10831.4902","","16297183825",""
"2009-03-31","10873.9004","11071.8496","11287.0996","10873.9004","","17330847887",""
"2009-04-01","11147.5498","11161.0303","11296.3096","10924.0195","","11865417549",""
"2009-04-02","11482.7402","11761.6602","11786.3896","11441.2197","","16147103090",""
"2009-04-03","11818.3701","12056.1104","12116.4102","11709.9502","","23742786198",""
"2009-04-06","12130.6396","12126.6396","12461.4697","11921.21","","22179429031",""
"2009-04-07","12110.7305","11987.7402","12111.4004","11742","","11480735492",""
"2009-04-08","11705.6201","12301.0996","12335.2305","11649.0303","","21376332352",""
"2009-04-09","12478.04","12806.0703","12900.6602","12406.9297","","32209086715",""
"2009-04-10","12839.8896","12683","13037.54","12467.5","","16819597767",""
"2009-04-14","12690.4297","12303.21","12914.54","12251.9297","","26994118985",""
"2009-04-15","12224.5","12212.0898","12444.79","12092.46","","20430078593",""
"2009-04-16","12374.0303","12592.54","12592.54","12182.5","","17770717773",""
"2009-04-17","12685.5596","12702.5","12803.0703","12581.6396","","19692398256",""
"2009-04-20","12641.1699","12323.3604","12641.1699","12191.6201","","17640336270",""
"2009-04-21","12286.0303","12059.5898","12491.7803","12059.5898","","22004063953",""
"2009-04-22","12196.1396","12467.1201","12467.1201","12110.4502","","23315608967",""
"2009-04-23","12524.7695","12466.3896","12717.3096","12401.04","","21994546247",""
"2009-04-24","12447.9297","12483.2598","12573.9102","12368.0596","","16934465987",""
"2009-04-27","12416.1602","12418.5303","12501.6104","12119.21","","14930858512",""
"2009-04-28","12257.2998","12365.2402","12389.75","12080.8398","","12080980457",""
"2009-04-29","12469.5","12878.6104","12878.6104","12467.2695","","21568380304",""
"2009-04-30","13013.0195","12872.1396","13155.4297","12798.7402","","28077170494",""
"2009-05-04","13114.6504","13609.4199","13609.4199","13082.2002","","19608983801",""
"2009-05-05","13645.1104","13739.3496","13930.25","13450.3301","","37179308903",""
"2009-05-06","13620.5898","13809.3096","13809.3096","13517.9199","","25862817829",""
"2009-05-07","13976.4199","13894.2402","14316.2002","13884.1602","","30971893886",""
"2009-05-08","14041.46","14358.0801","14358.0801","13979.6797","","24714692204",""
"2009-05-11","14461.7402","14359.5195","14499.7998","14180.7197","","20940875043",""
"2009-05-12","14215.29","14112.4297","14494.8203","14112.4297","","17900118596",""
"2009-05-13","14215.2197","13592.8701","14243.3896","13309.4199","","26168547480",""
"2009-05-14","13424.0801","13833.2002","13874.6797","13317.1299","","25124696715",""
"2009-05-15","13972.2598","14118.4902","14216.1602","13777.2402","","21209355499",""
"2009-05-18","13934.5","14916.5","14921.3701","13849.4697","","26016347046",""
"2009-05-19","15139.9004","14983.0596","15310.2197","14756.2305","","33850108102",""
"2009-05-20","14903.04","15803.1201","15803.1201","14882.9297","","55574228079",""
"2009-05-21","15651.5801","15218.4004","15651.5801","15124.3398","","27083981219",""
"2009-05-22","15120.7695","15261.25","15624.1699","15120.7695","","22254047650",""
"2009-05-25","15335.54","15609.2695","15685.8604","15225.9404","","11981115587",""
"2009-05-26","15570.79","15626.3604","15828.4199","15321.46","","24641085582",""
"2009-05-27","15914.7803","15706.6904","16176.1504","15706.6904","","40663520635",""
"2009-05-28","15502.8301","15644.7305","15767.0303","15439.8896","","25101136738",""
"2009-05-29","15846.8799","14937","15900.0498","14937","","29856569107",""
"2009-06-02","15573.8896","15607.3701","15690.9805","15446.5303","","27642432362",""
"2009-06-03","15745.9902","15192.2598","15756.6602","15192.2598","","24821215058",""
"2009-06-04","15277.8799","15120.0098","15335.7598","14967.2803","","27581048014",""
"2009-06-05","15337.8398","15635.9902","15777.7695","15255.7402","","37537566109",""
"2009-06-08","15435.3301","15589.5801","15589.5801","15283.4805","","16734929133",""
"2009-06-09","15609.3896","16062.5996","16062.5996","15579.4102","","18879300846",""
"2009-06-10","16261.2197","16594.6309","16594.6309","16261.2197","","29953666872",""
"2009-06-11","16531.5098","16333.3799","16671.0703","16199","","27160656666",""
"2009-06-12","16403.8594","16253.5996","16403.8594","15985.1104","","14430083553",""
"2009-06-15","16047.3896","15888.7002","16048.8496","15864.6602","","13680779808",""
"2009-06-16","15719.5303","15622.3096","15886.1904","15549.9102","","19851713907",""
"2009-06-17","15654.1602","15275.1699","15728.1104","15200.9902","","24042085489",""
"2009-06-18","15295.5801","15369.96","15476.9297","15089.8701","","16757897948",""
"2009-06-19","15502.7197","15167.6504","15518.8799","15167.6504","","19617682387",""
"2009-06-22","15213.3398","14722.1299","15252.2305","14722.1299","","16029895309",""
"2009-06-23","14611.7803","14846.4902","14907.9404","14524.2598","","22326790379",""
"2009-06-24","14969.1299","15216.7002","15293.5596","14881.3701","","17046117853",""
"2009-06-25","15189.5498","15208.0898","15416.2998","15159.1797","","20000589942",""
"2009-06-26","15432.9902","15411.8604","15487.4805","15306.3096","","15509544064",""
"2009-06-29","15365.5098","15782.75","15782.75","15348.4404","","13367548419",""
"2009-06-30","15894.3701","15320.1396","16037.6396","15316.2305","","19576472061",""
"2009-07-01","15436.5801","15425.9805","15561.3799","15297.4004","","13107811348",""
"2009-07-02","15382.5303","15099.5703","15382.5303","14947","","14452793461",""
"2009-07-03","15061.6504","14860.6504","15072.4004","14852","","7518366457",""
"2009-07-06","14804.6797","14868.46","14919.5703","14657.0195","","10964922302",""
"2009-07-07","14927.8701","14768.5195","15040.8398","14765.2305","","11249439177",""
"2009-07-08","14611.9404","14475.7402","14776.4404","14315.0596","","28066522800",""
"2009-07-09","14567.8203","14586.79","14772.3896","14532.6396","","16422117055",""
"2009-07-10","14762.7402","14325.71","14770.0801","14301.8496","","12479545508",""
"2009-07-13","14224.3203","14813.7402","14813.7402","14119.0303","","21546811493",""
"2009-07-14","14966.2197","15358.1797","15358.1797","14854.3701","","27502438540",""
"2009-07-15","15496.9404","15940.9004","15940.9004","15457.1299","","18582780432",""
"2009-07-16","15927.4102","15873.3701","16101.9297","15673.29","","22409825891",""
"2009-07-17","15868.71","15937.7002","15972.1602","15784.9805","","10874383608",""
"2009-07-20","16072.5596","16251.1602","16251.1602","16022.2803","","16728707395",""
"2009-07-21","16199.7695","16434.5703","16488.5098","16087.0596","","24808740662",""
"2009-07-22","16382.3301","16091.1504","16400.5","16016.7305","","15484104715",""
"2009-07-23","16170.2002","16536.8691","16562.5098","16103.1201","","20551280920",""
"2009-07-24","16460.7109","16601.2305","16688.25","16384.7109","","23575624386",""
"2009-07-27","16685.4707","16871.6191","16922.5703","16575.7305","","22556520134",""
"2009-07-28","16854.9492","16481.3906","16972.6992","16411.8398","","26564223462",""
"2009-07-29","16277.21","16487.9004","16594.2891","16190.2402","","20296398054",""
"2009-07-30","16623.2891","17122.0996","17122.0996","16552.9805","","22032268581",""
"2009-07-31","17090.5293","17280.0508","17337.0898","16905.9805","","50250819942",""
"2009-08-03","17318.7207","17880.6191","17880.6191","17306.25","","26595982830",""
"2009-08-04","17917.9492","17688.2109","18025.1797","17490.2598","","27230832797",""
"2009-08-05","17601.7109","17603.3496","17934.75","17441.1191","","37094314859",""
"2009-08-06","17641.0508","17851.0293","17932.3203","17550.75","","31630779680",""
"2009-08-07","17692.3105","17820.1504","17820.1504","17502.4004","","29890944319",""
"2009-08-10","17900.5605","18475.1406","18475.1406","17874.8008","","31842116243",""
"2009-08-11","18480.1895","17742.6504","18641.6602","17742.6504","","52831349455",""
"2009-08-12","17606.3008","18071.8398","18209.0508","17515.0391","","38001951924",""
"2009-08-13","18442.3906","18520.5195","18617.8105","18209.1895","","46196915387",""
"2009-08-14","18535.4395","18071.4199","18597.75","17903.8203","","29747307145",""
"2009-08-17","17719.4492","17613.3906","17891.9707","17425.6602","","28582359894",""
"2009-08-18","17827.7793","18059.9902","18140.9609","17742.6094","","21499770541",""
"2009-08-19","17872.4199","18213.5898","18213.5898","17866.8105","","15800790203",""
"2009-08-24","18987.4902","19416.6602","19416.6602","18807.9199","","40593676814",""
"2009-08-25","19161.1309","19882.1699","19937.2598","19122.2891","","43091714544",""
"2009-08-26","19701.4199","19539.25","20174.5391","19387.5898","","39414479790",""
"2009-08-27","19410.4395","19037.5605","19649.9609","19003.5508","","21767948731",""
"2009-08-28","19396.1895","19363.9102","19822.1309","19234.6699","","31218877850",""
"2009-08-31","19244.1191","19389.9395","19393.1191","19020.3398","","22552563924",""
"2009-09-01","19479.0098","19195.0898","19617.9805","19103.7695","","33164264081",""
"2009-09-02","18915.75","18349.3906","19005.9102","18349.3906","","27813689283",""
"2009-09-03","18725.7891","18821.2891","18821.2891","18490.0996","","16143040051",""
"2009-09-04","18846.7109","18868.3809","19088.5996","18825.0508","","12405378269",""
"2009-09-07","19026.1699","19280.3691","19341.9609","19023.9902","","9809829552",""
"2009-09-08","19405.7695","19323.75","19484.0898","19299.8809","","17645306826",""
"2009-09-09","19230.4707","19017.9902","19291.4004","18958.5391","","22398088840",""
"2009-09-10","19297.4297","19032.9902","19411.8594","18919.1895","","27935340658",""
"2009-09-11","19192.5801","19306.5508","19429.3594","19132.5508","","19766898728",""
"2009-09-14","19138.1602","19223.9395","19298","19048.9707","","15290762697",""
"2009-09-15","19359.1992","19497.2305","19575.6309","19348.4395","","22308419322",""
"2009-09-16","19716.8105","20217.4492","20217.4492","19716.8105","","38622514482",""
"2009-09-17","20507.1504","20650.9609","20728.5098","20294.8691","","40447404484",""
"2009-09-18","20363.9297","20729.0703","20733.2695","20348.6191","","26222245156",""
"2009-09-21","20643.6699","20343.9102","20703.3594","20302.9395","","17449885028",""
"2009-09-22","20523.0293","20649.9707","20745.7793","20446.0605","","22645835543",""
"2009-09-23","20710.1699","20865.3398","20865.3398","20561.4102","","20796975640",""
"2009-09-24","20610.1406","20795.6094","20890.7305","20498.6191","","22183345342",""
"2009-09-25","20661.0391","20327.4004","20725.5098","20197.8008","","19870105948",""
"2009-09-28","20297.4609","20578.3105","20578.3105","20049.6406","","19253929190",""
"2009-09-29","20744.9395","20325.9199","20745.3906","20325.9199","","24293272936",""
"2009-09-30","20474.5391","20226.2793","20653.7402","20153.0801","","28480679756",""
"2009-10-01","20321.7598","20317.0391","20430.4805","20185.1191","","21819676432",""
"2009-10-02","19903.6797","19956.2793","20040.0703","19677.4297","","31626144010",""
"2009-10-05","20050.6797","19784.4805","20070.9297","19668.9609","","13399027437",""
"2009-10-06","19928.3906","20286.0391","20288.4707","19913.4102","","23359880934",""
"2009-10-07","20297.1094","20048.6797","20425.0195","19940.6992","","24760904481",""
"2009-10-08","20281.0898","20078.1797","20294.5605","20016.8691","","17383366791",""
"2009-10-09","20118.6094","20028.75","20156.2793","19936.75","","9764513305",""
"2009-10-12","20077.5","20548.5195","20548.5195","20077.5","","19951183676",""
"2009-10-13","20608.3398","20803.8691","20901.1895","20607.8301","","29271213953",""
"2009-10-14","21004.0391","21365.75","21443.1699","21004.0391","","38792568337",""
"2009-10-15","21525.4395","21268.9199","21664.0293","21032.3594","","33883422950",""
"2009-10-16","21296.3008","21137.9805","21491.8008","20939.8496","","20795319009",""
"2009-10-19","20930.9395","21404.2695","21404.2695","20930.9395","","13516314018",""
"2009-10-20","21612.9297","21474.5098","21651.3398","21370.9297","","23297343095",""
"2009-10-21","21500.9199","21391.1309","21578.4004","21273.5996","","17481914634",""
"2009-10-22","21243.2109","21303.0898","21303.0898","21100.6504","","13959289410",""
"2009-10-26","21524.8203","21560.7598","21716.7598","21393.8594","","17194023559",""
"2009-10-27","21321.0605","21017.5605","21475.7793","20856.7305","","35073144712",""
"2009-10-28","21063.7891","20278.1094","21074.7891","20278.1094","","30817713682",""
"2009-10-29","20171.6602","20898.6602","21018.8008","19926.0898","","37932681326",""
"2009-10-30","21024.7598","20572.7305","21186.5293","20534.2891","","28618869721",""
"2009-11-02","20141.3301","20288.0898","20288.0898","19947.8809","","22441086068",""
"2009-11-03","20172.7207","19676.5195","20172.7207","19634.0508","","28618035886",""
"2009-11-04","19937.9902","20288.4004","20459.8809","19927.4297","","31814736439",""
"2009-11-05","19963.8301","20465.75","20536.8203","19963.8301","","25730656099",""
"2009-11-06","20541.4297","20076.3203","20677.7207","20047.1504","","28767585421",""
"2009-11-09","20471.8301","20780.9805","20806.8594","20430.3906","","13347065120",""
"2009-11-10","21022.4707","21029.0703","21087.3203","20781.2695","","21460745862",""
"2009-11-11","21089.9199","21612.5703","21612.5703","21089.9199","","24497241493",""
"2009-11-12","21415.8301","21539.6602","21539.6602","21258.3906","","20967676514",""
"2009-11-13","21266.2793","21120.5","21335.6504","21098.25","","21927540636",""
"2009-11-16","21461.4297","21254.2402","21492.7695","21254.2402","","13455440971",""
"2009-11-17","21282.4297","21115.4609","21340.3008","21007.1992","","12777696481",""
"2009-11-18","21160.6406","21309.5605","21402.2695","21029.1895","","18296036584",""
"2009-11-19","21095.4297","20587.3594","21158.9102","20587.3594","","16720520256",""
"2009-11-20","20649.7793","20649.5098","20783.5391","20375.9297","","17555448942",""
"2009-11-23","20936.0703","21182.6094","21275.4102","20917.5098","","16539328067",""
"2009-11-24","21102.8008","21122.8594","21207.5605","20965.8398","","13344872759",""
"2009-11-25","21236.3691","20674.0605","21323.1699","20674.0605","","19091119097",""
"2009-11-26","20604.3906","20160.8691","20614.5098","20160.8691","","22694482368",""
"2009-11-27","19673.4004","20266.9199","20417.9004","19662.0391","","26911815411",""
"2009-11-30","20553.0293","20806.9004","20806.9004","20389.3809","","18405895393",""
"2009-12-01","20853.2891","20904.8105","21079.9395","20817.0605","","18758069290",""
"2009-12-02","20982.7891","20913.5293","21094.2109","20852.1602","","10932886057",""
"2009-12-03","21178.3496","20982.6602","21191.2793","20913.0605","","15991796416",""
"2009-12-04","20898.8301","21226.1191","21226.1504","20804.6992","","19039655147",""
"2009-12-07","21148.3008","21204.2891","21204.2891","20954.6992","","9527123845",""
"2009-12-08","21084.7305","20535.4199","21093.9004","20535.4199","","24012152658",""
"2009-12-09","20485.5996","20360.0996","20755.0391","20360.0996","","24979430546",""
"2009-12-10","20567.1406","20551.6191","20641.3301","20462.5605","","12149242953",""
"2009-12-11","20639.2305","20939.5996","20939.5996","20639.2305","","11244880304",""
"2009-12-14","21067.8496","21054.3691","21104.9297","20930.0898","","9543638338",""
"2009-12-15","21047.1992","20655.5098","21047.1992","20576","","24029034531",""
"2009-12-16","20659.7207","20723.8496","20832.6602","20576.9395","","17266387481",""
"2009-12-17","20665.1602","20643.7891","20723.5","20555.0098","","14172172411",""
"2009-12-18","20844","20385.3809","20879.9609","20385.3809","","29708819283",""
"2009-12-21","20502.3594","20565.9395","20649.6797","20401.0703","","13428848867",""
"2009-12-22","20622.1309","20735.1797","20735.1797","20608.7598","","6733130430",""
"2009-12-23","20767.7695","20714.2891","20769.4395","20642.9004","","5404841099",""
"2009-12-28","20788.4297","20942.4902","20942.4902","20747.7598","","7355887412",""
"2009-12-29","21066.4609","21570.3301","21570.3301","20994.5898","","11789451029",""
"2009-12-30","21400.7793","21427.5098","21520.4902","21231.7891","","9922317156",""
"2009-12-31","21435.2793","21227.0098","21445.9707","21152.1895","","6611896014",""
"2010-01-04","21196.1992","21561.7695","21562.1992","21196.1992","","12255033578",""
"2010-01-05","21634.2207","22043.6191","22145.4395","21569.9805","","30521557118",""
"2010-01-06","22012.8594","22164.7207","22164.7207","21786.7598","","18039822853",""
"2010-01-07","22052.3906","21961.1797","22173.1504","21903.4199","","16134246398",""
"2010-01-08","21979.6406","22197.1094","22297.5703","21979.6406","","30197618468",""
"2010-01-11","22331.75","22962.5195","22973.7891","22318.0293","","35788445379",""
"2010-01-12","22985.8203","22659.6191","22985.8203","22471.4707","","24050572244",""
"2010-01-13","22327.0508","22735.3301","22848","22314.4102","","32743468132",""
"2010-01-14","22954.7598","22981.4805","23009.6602","22803.1602","","31784324712",""
"2010-01-15","22939.4004","22510.1992","23001.5605","22459.2207","","42389494547",""
"2010-01-18","22579.8906","22693.7793","22693.7793","22539.9199","","5793996609",""
"2010-01-19","22723.9395","22784.4707","22853.8906","22515.3906","","18432259291",""
"2010-01-20","22753.9297","22541.0605","22935.8809","22510.6191","","20698315738",""
"2010-01-21","22641.2109","22127.3105","22743.7402","22098.3809","","25400862937",""
"2010-01-22","22002.4902","21667.3906","22005.6797","21514.3809","","34210287358",""
"2010-01-25","21629.5703","21880.9102","21901.75","21609.9492","","15276134558",""
"2010-01-26","21607.9707","21611.25","21666.0391","21336.8594","","20135107622",""
"2010-01-27","21588.2305","21404.0605","21588.2305","21241.5996","","10528130801",""
"2010-01-28","21747.9902","21559.3594","21870.6191","21550.2793","","18611046171",""
"2010-01-29","21500.8398","21831.4609","21831.4609","21256.2109","","18967169023",""
"2010-02-01","21628.9297","21929.6602","21929.6602","21550.2402","","11545209740",""
"2010-02-02","21984.9609","21858.25","22052.0801","21787.1504","","13529612879",""
"2010-02-03","21981.7402","21811.6309","22088.5703","21811.6309","","12389843584",""
"2010-02-04","21732.9902","20815.2695","21732.9902","20815.2695","","28032808206",""
"2010-02-05","20519.7109","20224.7402","20666.5508","20113.9199","","48376331858",""
"2010-02-08","20434.4102","20300.1094","20687.9297","20095.3691","","31310795610",""
"2010-02-09","20497.5098","20622.8301","20737.7598","20489.7598","","23622086626",""
"2010-02-10","20789.8496","20660.1191","21027.4004","20632.2109","","21936664565",""
"2010-02-11","20968.5996","20670.4609","20968.5996","20524.1309","","16641627071",""
"2010-02-12","20927.6191","20733.4395","21008.3809","20662.2891","","15385958217",""
"2010-02-15","20707.0293","20898.6406","20898.6406","20673.7695","","6820499250",""
"2010-02-16","20989.7891","21207.7695","21207.7695","20941.6992","","11616892370",""
"2010-02-17","21366.2891","21653.9902","21653.9902","21366.2891","","18874057165",""
"2010-02-18","21548.0801","21374.6602","21548.0801","21338.2207","","16520465923",""
"2010-02-19","21130.5391","21344.8906","21491.5508","21049.1191","","19139488810",""
"2010-02-22","21533.5293","21481.3105","21622.1094","21356.9395","","11187839637",""
"2010-02-23","21475.4102","20861.9199","21510.3105","20712.5605","","17978263987",""
"2010-02-24","20804.9805","20623.6699","20928.0508","20608.7695","","14289718338",""
"2010-02-25","20613.9297","20621.5293","20798.0293","20414.1602","","17448453934",""
"2010-02-26","20776.2305","21267.8105","21267.8105","20655.25","","14785741292",""
"2010-03-01","21333.8496","21549.3301","21549.3301","21264","","13273362944",""
"2010-03-02","21710.4395","21630.6699","21721.1406","21436.1406","","18358177363",""
"2010-03-03","21602.75","21474.7891","21622.6992","21286.8906","","11699097903",""
"2010-03-04","21318.8594","21579.9297","21659.9102","21290.4199","","20673756665",""
"2010-03-05","21755.3906","22193.6992","22203.5391","21644.8809","","32656580743",""
"2010-03-08","22295.4102","22360.8809","22641.6504","22252.0703","","32661697472",""
"2010-03-09","22330.2109","22397.3008","22397.3008","21990.4902","","19535325492",""
"2010-03-10","22413.7695","22852.5801","22852.5801","22413.7695","","29163898771",""
"2010-03-11","22751.25","22863.2402","22997.1309","22659.8594","","28639261876",""
"2010-03-12","22887.7305","23210.1895","23467.2695","22887.7305","","49285545794",""
"2010-03-16","23223.6797","23936.9902","23936.9902","23174.5391","","46523170785",""
"2010-03-17","24123.25","23780.6992","24254.6699","23570.4609","","41949465584",""
"2010-03-18","23582.4902","24000.0098","24000.0098","23475.1992","","23836477605",""
"2010-03-19","24093.0801","23546.1406","24205.4609","23546.1406","","43634569164",""
"2010-03-22","23479.3906","23872.75","23980.2598","23331.9492","","23312004352",""
"2010-03-23","23976.1504","24113.6309","24268.7305","23945.2891","","34141229843",""
"2010-03-24","24331.6504","24442.4297","24528.9297","24102.0996","","38944621463",""
"2010-03-25","24328.7598","25047.5391","25047.5391","24310.2793","","39501863141",""
"2010-03-26","25001.0996","24655.2402","25001.0996","24426.4004","","37768890007",""
"2010-03-29","24773.2695","24399.8105","24915.3691","24366.5098","","27901277230",""
"2010-03-30","24730.4805","24316.5703","24748.2305","24243.6191","","28118071259",""
"2010-03-31","24170.3301","24245.5508","24305.8301","23966.1992","","28387414296",""
"2010-04-01","24397.1992","24890.1602","24973.6406","24397.1992","","24573721494",""
"2010-04-02","24938.0801","24987.6602","24988.9492","24732.8008","","4792498876",""
"2010-04-06","25130.3496","25322.9609","25418.1504","25065.0391","","24940788804",""
"2010-04-07","25313.8809","25307.3398","25469.8008","25000.7207","","22779871087",""
"2010-04-08","24939.0605","24480.6699","24979.6504","24469.3105","","22127839708",""
"2010-04-09","24790.2598","25153.7402","25358.5996","24787.7207","","19783211923",""
"2010-04-12","25453.0801","25163.0898","25690.0605","25123.3301","","27779285618",""
"2010-04-13","25117.8906","24893.9102","25123.6309","24757.1191","","16300026247",""
"2010-04-14","24957.2793","25061.1504","25174.0898","24907.6699","","17453597948",""
"2010-04-15","25248.2402","24913.7207","25300.7695","24735.6895","","18115981115",""
"2010-04-16","24796.4609","24600.9199","24895.8809","24572.6406","","24445976488",""
"2010-04-19","24223.8496","23863.8203","24223.8496","23863.8203","","30545393522",""
"2010-04-20","24252.4395","23797.5996","24506.4199","23797.5996","","32171223753",""
"2010-04-21","24136.75","24042.2402","24240.1191","23897.9102","","19826724736",""
"2010-04-22","24120.0605","23927.4492","24323.4199","23927.4492","","28914366976",""
